"id","data_hora","titulo","trecho","link"
840,2015-09-04 22:10:00,"Discurso da Presidenta da República, Dilma Rousseff, durante o evento Dialoga Paraíba - João Pessoa/PB",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-o-evento-dialoga-paraiba-joao-pessoa-pb"
841,2015-09-07 16:00:00,"Mensagem da Presidenta da República, Dilma Rousseff, por ocasião do Dia da Independência.",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/mensagem-da-presidenta-da-republica-dilma-rousseff-por-ocasiao-do-dia-da-independencia"
842,2015-09-11 20:49:00,"Discurso da Presidenta da República, Dilma Rousseff, durante o evento Dialoga Piauí - Teresina/PI",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-o-evento-dialoga-piaui-teresina-pi"
843,2015-09-15 15:15:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de entrega do XXVIII Prêmio Jovem Cientista – Segurança Alimentar e Nutricional - Brasília/DF",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-entrega-do-xxviii-premio-jovem-cientista-2013-seguranca-alimentar-e-nutricional-brasilia-df"
844,2015-09-16 15:43:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de entrega de unidades habitacionais do Conjunto Habitacional Jardim João Domingos Netto e entrega simultânea de unidades habitacionais do Condomínio Rubi em Cotia, do Programa Minha Casa Minha Vida - Presidente Prudente/SP",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-entrega-de-unidades-habitacionais-do-conjunto-habitacional-jardim-joao-domingos-netto-e-entrega-simultanea-de-unidades-habitacionais-do-condominio-rubi-em-cotia-do-programa-minha-casa"
845,2015-09-17 14:00:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia recondução do Procurador-Geral da República, Rodrigo Janot ",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-reconducao-do-procurador-geral-da-republica-rodrigo-janot"
846,2015-09-26 12:20:00,"Discurso da Presidenta da República, Dilma Rousseff, durante Reunião de Cúpula do G4 - Nova Iorque/EUA",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-reuniao-de-cupula-do-g4-nova-iorque-eua"
847,2015-09-27 11:00:00,"Discurso da presidenta da República, Dilma Rousseff, durante Sessão Plenária da Conferência das Nações Unidas para a Agenda de Desenvolvimento Pós-2015 - Nova Iorque/EUA",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-roussef-durante-sessao-plenaria-da-conferencia-das-nacoes-unidas-para-a-agenda-de-desenvolvimento-pos-2015-nova-iorque-eua"
848,2015-09-27 14:15:00,"Discurso da presidenta da República, Dilma Rousseff, durante Encontro de líderes globais sobre igualdade de gênero e empoderamento das mulheres: um compromisso para a ação - Nova Iorque/EUA",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-roussef-durante-encontro-de-lideres-globais-sobre-igualdade-de-genero-e-empoderamento-das-mulheres-um-compromisso-para-a-acao-nova-iorque-eua"
849,2015-09-28 12:20:00,"Discurso da presidenta da República, Dilma Rousseff, durante Abertura da 70ª Assembleia-Geral das Nações Unidas - Nova Iorque/EUA",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-roussef-durante-abertura-da-70a-assembleia-geral-das-nacoes-unidas"
850,2015-10-02 12:00:00,"Declaração da Presidenta Dilma Rousseff, sobre a Reforma Administrativa do Governo Federal ",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/declaracao-da-presidenta-dilma-rousseff-sobre-a-reforma-administrativa-do-governo-federal"
851,2015-10-05 18:24:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de posse dos novos Ministros",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-posse-dos-novos-ministros"
852,2015-10-06 16:47:00,"Discurso da Presidenta da República, Dilma Rousseff, Cerimônia de Sanção da Lei de Simplificação de Atividades Econômicas do Distrito Federal e assinatura do Decreto Presidencial que beneficia pequenos empreendedores nas contratações do Governo Federal - Brasília/DF",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-cerimonia-de-sancao-da-lei-de-simplificacao-de-atividades-economicas-do-distrito-federal-e-assinatura-do-decreto-presidencial-que-beneficia-pequenos-empreendedores-nas-contratacoes-do-governo-federal"
853,2015-10-06 23:50:00,"Discurso da Presidenta da República, Dilma Rousseff, durante a cerimônia de abertura do 27º Congresso Brasileiro de Radiodifusão - Brasília/DF",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-a-cerimonia-de-abertura-do-27o-congresso-brasileiro-de-radiodifusao-brasilia-df"
854,2015-10-07 14:20:00,"Discurso da Presidenta da República, Dilma Rousseff, durante a cerimônia - Ano Olímpico para o Turismo - Brasília/DF",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-a-cerimonia-ano-olimpico-para-o-turismo-brasilia-df"
855,2015-10-07 18:27:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de entrega de unidades habitacionais em Barreiras/BA e entregas simultâneas de unidades habitacionais em Feira de Santana/BA, em Irecê/BA e em Dias D’Ávila/BA do Programa Minha Casa Minha Vida - Barreiras/BA",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-entrega-de-unidades-habitacionais-em-barreiras-ba-e-entregas-simultaneas-de-unidades-habitacionais-em-feira-de-santana-ba-em-irece-ba-e-em-dias-d2019avila-ba-do-programa-minha-casa"
856,2015-10-09 15:10:00,"Discurso da Presidenta da República, Dilma Rousseff, durante encontro com lideranças empresariais – Bogotá/Colômbia",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-encontro-com-liderancas-empresariais-2013-bogota-colombia"
857,2015-10-09 20:00:00,"Declaração à imprensa da Presidenta da República, Dilma Rousseff, após cerimônia de assinatura de atos - Bogotá/Colômbia",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/declaracao-a-imprensa-da-presidenta-da-republica-dilma-rousseff-apos-cerimonia-de-assinatura-de-atos-bogota-colombia"
858,2015-10-09 20:50:00,"Brinde da Presidenta da República, Dilma Rousseff, durante almoço oferecido pelo presidente da Colômbia e senhora Maria Clemência Rodriguez de Santos em homenagem à presidenta da República - Bogotá/Colômbia",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/brinde-da-presidenta-da-republica-dilma-rousseff-durante-almoco-oferecido-pelo-presidente-da-colombia-e-senhora-maria-clemencia-rodriguez-de-santos-em-homenagem-a-presidenta-da-republica-bogota-colombia"
859,2015-10-09 23:50:00,"Discurso da Presidenta da República, Dilma Rousseff, na sessão de encerramento do Encontro Empresarial Brasil-Colômbia - Bogotá/Colômbia",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-sessao-de-encerramento-do-encontro-empresarial-brasil-colombia-bogota-colombia"
860,2015-10-14 00:26:00,"Discurso da Presidenta da República, Dilma Rousseff, durante a cerimônia de abertura do 12º Congresso Nacional da CUT - São Paulo/SP",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-a-cerimonia-de-abertura-do-12o-congresso-nacional-da-cut-sao-paulo-sp"
861,2015-10-14 14:40:00,"Discurso da presidenta da República, Dilma Roussef, durante a cerimônia de entrega de unidades habitacionais em São Carlos/SP e entregas simultâneas de unidades em Leme/SP, em Itanhaém/SP, em João Monlevade/MG e em Campo Formoso/BA do programa Minha Casa Minha Vida - São Carlos/SP",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-roussef-durante-a-cerimonia-de-entrega-de-unidades-habitacionais-em-sao-carlos-sp-e-entregas-simultaneas-de-unidades-em-leme-sp-em-itanhaem-sp-em-joao-monlevade-mg-e-em-campo-formoso-ba-do-programa-minha-casa"
862,2015-10-14 17:37:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de inauguração do Laboratório de Biotecnologia Agrícola do Centro de Tecnologia Canavieira-CTC - Piracicaba/SP",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-inauguracao-do-laboratorio-de-biotecnologia-agricola-do-centro-de-tecnologia-canavieira-ctc-piracicaba-sp"
863,2015-10-14 22:20:00,"Discurso da Presidenta da República, Dilma Rousseff, durante o I Congresso Nacional do Movimento dos Pequenos Agricultores-MPA - São Bernardo do Campo/SP",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-o-i-congresso-nacional-do-movimento-dos-pequenos-agricultores-mpa-sao-bernardo-do-campo-sp"
864,2015-10-19 08:10:00,"Discurso da Presidenta da República, Dilma Rousseff, na abertura do Seminário Empresarial Suécia-Brasil - Estocolmo/Suécia",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-cerimonia-de-abertura-do-seminario-empresarial-suecia-brasil-estocolmo-suecia"
865,2015-10-19 16:01:00,"Declaração à imprensa da Presidenta da República, Dilma Rousseff, após reunião ampliada, seguida de entrevista coletiva - Estocolmo/Suécia",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/declaracao-a-imprensa-da-presidenta-da-republica-dilma-rousseff-apos-reuniao-ampliada-estocolmo-suecia"
866,2015-10-20 10:50:00,"Declaração à imprensa da Presidenta da República, Dilma Rousseff, seguida de entrevista coletiva - Helsinque/Finlândia",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/declaracao-a-imprensa-da-presidenta-da-republica-dilma-rousseff-seguida-de-entrevista-coletiva-helsinque-finlandia"
867,2015-10-22 17:42:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de sanção da Lei que dispõe sobre a atividade do lotérico - Palácio do Planalto",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-sancao-da-lei-que-dispoe-sobre-a-atividade-do-loterico-palacio-do-planalto"
868,2015-10-27 13:00:00,"Discurso da Presidenta da República, Dilma Rousseff, durante encontro com os atletas militares medalhistas da 6ª edição dos Jogos Mundiais Militares na Coreia do Sul - Brasília/DF",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-encontro-com-os-atletas-militares-medalhistas-da-6a-edicao-dos-jogos-mundiais-militares-na-coreia-do-sul-brasilia-df"
869,2015-10-29 12:30:00,"Discurso da Presidenta da República, Dilma Rousseff, na cerimônia de entrega de unidades habitacionais no Paranoá/DF e entregas simultâneas de unidades em cidades de São Paulo, e em Canoas/RS - Paranoá/DF",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-cerimonia-de-entrega-de-unidades-habitacionais-no-paranoa-df-e-entregas-simultaneas-de-unidades-em-cidades-de-sao-paulo-e-em-canoas-rs-paranoa-df"
870,2015-11-03 22:00:00,"Discurso da Presidenta da República, Dilma Rousseff, na abertura da 5ª Conferência Nacional de Segurança Alimentar e Nutricional - CONSEA  - Brasília/DF",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-abertura-da-5a-conferencia-nacional-de-seguranca-alimentar-e-nutricional-consea-brasilia-df"
871,2015-10-30 20:00:00,"Discurso da Presidenta da República, Dilma Rousseff, lido no lançamento da Pedra Fundamental de Ampliação da Fibria Celulose S/A – Projeto Horizonte 2*- Três Lagoas/MS",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-dilma-rousseff-lido-no-lancamento-da-pedra-fundamental-de-ampliacao-da-fibria-celulose-s-a-2013-projeto-horizonte-2-tres-lagoas"
872,2015-11-05 16:52:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de inauguração do trecho III do Canal do Sertão Alagoano - Inhapi/AL",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-inauguracao-do-trecho-iii-do-canal-do-sertao-alagoano-inhapi-al"
873,2015-11-10 00:21:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de entrega da Ordem do Mérito Cultural 2015 - Palácio do Planalto",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-entrega-da-ordem-do-merito-cultural-2015-palacio-do-planalto"
874,2015-11-10 16:00:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de entrega de unidades habitacionais em Nova Friburgo/RJ e entregas simultâneas de unidades em São Mateus/ES, em São Gonçalo/RJ e em Duque de Caxias/RJ do Programa Minha Casa Minha Vida - Nova Friburgo/RJ",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-entrega-de-unidades-habitacionais-em-nova-friburgo-rj-e-entregas-simultaneas-de-unidades-em-sao-mateus-es-em-sao-goncalo-rj-e-em-duque-de-caxias-rj-do-programa-minha-casa-minha-vida"
875,2015-11-15 11:00:00,"Discurso da presidenta da República, Dilma Rousseff, durante reunião de Líderes dos Brics - Antália/Turquia ",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-reuniao-de-lideres-dos-brics-antalia-turquia"
876,2015-11-16 17:26:00,"Declaração à imprensa do Presidente da República em exercício, Michel Temer após encontro com o Príncipe Haakon, da Noruega - Palácio do Planalto",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/declaracao-a-imprensa-do-presidente-da-republica-em-exercicio-michel-temer-apos-encontro-com-o-principe-haakon-da-noruega-palacio-do-planalto"
877,2015-11-16 17:58:00,"Brinde do Presidente da República em exercício, Michel Temer, durante almoço oferecido ao Príncipe Haakon, da Noruega - Palácio Itamaraty",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/brinde-do-presidente-da-republica-em-exercicio-michel-temer-durante-almoco-oferecido-ao-principe-haakon-da-noruega-palacio-itamaraty"
878,2015-11-18 14:00:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de abertura da 2ª Conferência Global de Alto Nível sobre Segurança no Trânsito - Brasília/DF",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-abertura-da-2a-conferencia-global-de-alto-nivel-sobre-seguranca-no-transito-brasilia-df"
879,2015-11-19 13:00:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de abertura do 20º Congresso Mundial da Consumers  International (12min38s)",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-abertura-do-20o-congresso-mundial-da-consumers-international-12min38s"
880,2015-11-19 15:20:00,"Discurso da presidenta da República, Dilma Rousseff, durante cerimônia comemorativa do Dia Nacional da Consciência Negra - Brasília/DF (18min36s)",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-comemorativa-do-dia-nacional-da-consciencia-negra-brasilia-df-18min36s"
881,2015-11-19 16:50:00,"Discurso da presidenta da República, Dilma Rousseff, durante cerimônia de Sanção da Lei que institui o Programa de Proteção ao Emprego - Brasília/DF (06min15s)",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-sancao-da-lei-que-institui-o-programa-de-protecao-ao-emprego-brasilia-df-mins"
882,2015-11-24 13:50:00,"Discurso da presidenta da República, Dilma Rousseff, durante cerimônia de anúncio dos critérios de adaptação de outorgas de radiodifusão AM para FM - Brasília/DF",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-anuncio-dos-criterios-de-adaptacao-de-outorgas-de-radiodifusao-am-para-fm-brasilia-df"
883,2015-11-30 12:35:00,"Discurso da Presidenta da República, Dilma Rousseff, durante Sessão de Abertura da 21º Conferência das Partes da Convenção-Quadro das Nações Unidas sobre a Mudança do Clima – COP21 - Paris/França",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-sessao-de-abertura-da-21o-conferencia-das-partes-da-convencao-quadro-das-nacoes-unidas-sobre-a-mudanca-do-clima-2013-cop21-paris-franca"
884,2015-12-02 21:08:00,"Pronunciamento à imprensa da Presidenta da República, Dilma Rousseff - Palácio do Planalto",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/pronunciamento-a-imprensa-da-presidenta-da-republica-dilma-rousseff-palacio-do-planalto"
885,2015-12-04 14:00:00,"Discurso da Presidenta da República, Dilma Rousseff, durante a 15ª Conferência Nacional de Saúde",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-a-15a-conferencia-nacional-de-saude"
886,2015-12-07 22:37:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de abertura da X Conferência Nacional de Assistência Social - Brasília/DF",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-abertura-da-x-conferencia-nacional-de-assistencia-social-brasilia-df"
887,2015-12-09 16:30:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de entrega de unidades habitacionais em Boa Vista/RR e entregas simultâneas  no Maranhão, Pará, Bahia e Rio de Janeiro, do Programa Minha Casa Minha Vida - Boa Vista-RR",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-entrega-de-unidades-habitacionais-em-boa-vista-rr-e-entregas-simultaneas-no-maranhao-para-bahia-e-rio-de-janeiro-do-programa-minha-casa-minha-vida-boa-vista-rr"
888,2015-12-11 15:00:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia do Prêmio Direitos Humanos 2015 - 21ª Edição - (17min33s)",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-do-premio-direitos-humanos-2015-21a-edicao-17min33s"
889,2015-12-15 15:30:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de inauguração do Museu de Congonhas - Congonhas/MG",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-inauguracao-do-museu-de-congonhas-mg-min-s"
890,2015-12-15 22:46:00,"Discurso da Presidenta da República, Dilma Rousseff, durante a 1ª Conferência de Política Indigenista - Brasília/DF",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-a-1a-conferencia-de-politica-indigenista-brasilia-df"
891,2015-12-16 15:30:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de cumprimentos aos oficiais-generais - Brasília/DF",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-cumprimentos-aos-oficiais-generais-brasilia-df"
892,2015-12-16 22:54:00,"Discurso da Presidenta da República, Dilma Rousseff, durante a cerimônia de abertura da 3ª Conferência Nacional de Juventude - Brasília/DF",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-a-cerimonia-de-abertura-da-3a-conferencia-nacional-de-juventude-brasilia-df"
893,2015-12-17 22:17:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia da ordem de início das obras de dragagem do Complexo Portuário do Rio de Janeiro - Rio de Janeiro/RJ",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-da-ordem-de-inicio-das-obras-de-dragagem-do-complexo-portuario-do-rio-de-janeiro-rio-de-janeiro-rj"
894,2015-12-17 23:23:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de inauguração do Museu do Amanhã - Rio de Janeiro/RJ",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-inauguracao-do-museu-do-amanha-rio-de-janeiro-rj"
895,2015-12-18 14:00:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de assinatura do Decreto que regulamenta a Zona Franca Verde - (12min43s)",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-assinatura-do-decreto-que-regulamenta-a-zona-franca-verde-12min43s"
896,2015-12-18 17:30:00,"Discurso da Presidenta da República, Dilma Rousseff, durante assinatura da Medida Provisória do Acordo de Leniência - Palácio do Planalto",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-assinatura-da-medida-provisoria-do-acordo-de-leniencia-palacio-do-planalto"
897,2015-12-21 14:30:00,"Discurso da Presidenta da República, Dilma Rousseff, durante a XLIX Cúpula dos Estados Partes do Mercosul e Estados Associados - Assunção/Paraguai",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-a-xlix-cupula-dos-estados-partes-do-mercosul-e-estados-associados-assuncao-paraguai"
898,2015-12-21 18:57:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de posse do Ministro da Fazenda, Nelson Barbosa, e do Ministro do Planejamento, Orçamento e Gestão, Valdir Simão - Palácio do Planalto",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-posse-do-ministro-da-fazenda-nelson-barbosa-e-do-ministro-do-planejamento-orcamento-e-gestao-valdir-simao-palacio-do-planalto"
899,2015-12-22 15:00:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de inauguração da Estação Pirajá e do trecho Bom Juá-Pirajá, do Sistema Metroviário de Salvador e Lauro de Freitas - Salvador/BA ",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-inauguracao-da-estacao-piraja-e-do-trecho-bom-jua-piraja-do-sistema-metroviario-de-salvador-e-lauro-de-freitas-salvador-ba"
900,2015-12-22 17:25:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de entrega de unidades habitacionais em Camaçari/BA e entregas simultâneas em Simões Filho/BA, em Juazeiro/BA, em Brasília/DF, em Campo Grande/MS, em Ponta Grossa/PR e em Santa Cruz do Sul/RS - Camaçari/BA",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-entrega-de-unidades-habitacionais-em-camacari-ba-e-entregas-simultaneas-em-simoes-filho-ba-em-juazeiro-ba-em-brasilia-df-em-campo-grande-ms-em-ponta-grossa-pr-e-em-santa-cruz-do-sul"
901,2015-12-22 19:44:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de entrada em operação da 2ª Estação de Bombeamento-EBV-2, do Eixo Leste do Projeto de Integração do Rio São Francisco-PISF - Floresta/PE",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-entrada-em-operacao-da-2a-estacao-de-bombeamento-ebv-2-do-eixo-leste-do-projeto-de-integracao-do-rio-sao-francisco-pisf-floresta-pe"
902,2016-01-11 13:50:00,"Discurso da Presidenta da República, Dilma Rousseff, durante a cerimônia de sanção do marco legal da ciência, tecnologia e inovação e lançamento da chamada universal - Brasília/DF",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-a-cerimonia-de-sancao-do-marco-legal-da-ciencia-tecnologia-e-inovacao-e-lancamento-da-chamada-universal-brasilia-df"
903,2016-01-19 14:15:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de assinatura de contratos de patrocínio de futebol - Brasília/DF",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-assinatura-de-contratos-de-patrocinio-de-futebol-brasilia-df"
904,2016-01-21 16:50:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de abertura ao tráfego da pista leste da Avenida Celso Furtado – Via Mangue - Recife/PE",NA,"http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-abertura-ao-trafego-da-pista-leste-da-avenida-celso-furtado-2013-via-mangue-recife-pe"
